Unnamed: 0,categories,dates,event_links,event_titles
511.0,"Arts & Crafts,Education,Dance,Art,Festivals,Games,History,Best for Kids,Markets,Tours,Food,Fall Festivals",09/23/2017,https://www.nycgovparks.org/events/2017/09/23/the-6th-annual-breukelen-country-fair,The 6th Annual Breukelen Country Fair
512.0,"Concerts, Summer Concerts",09/23/2017,https://www.nycgovparks.org/events/2017/09/23/ingardens-free-jazz-concerts,InGardens Free Jazz Concerts
513.0,Best for Kids,09/23/2017,https://www.nycgovparks.org/events/2017/09/23/the-great-miguelino-at-forest-park-carousel,The Great Miguelino at Forest Park Carousel
514.0,"Education,Nature,History,Tours",09/23/2017,https://www.nycgovparks.org/events/2017/09/23/central-park-tour-southern-welcome-tour,Central Park Tour: Southern Welcome Tour
515.0,"Accessible,History,Tours",09/23/2017,https://www.nycgovparks.org/events/2017/09/23/union-square-park-crossroads-of-new-york-walking-tour,Union Square Park: Crossroads of New York Walking Tour
516.0,"Arts & Crafts,Best for Kids",09/23/2017,https://www.nycgovparks.org/events/2017/09/23/paper-arts-and-crafts,CANCELLED: Paper Arts and Crafts
517.0,"Accessible,Arts & Crafts",09/23/2017,https://www.nycgovparks.org/events/2017/09/23/crochet-basics-accessories-adults,CANCELLED: Crochet Basics and Accessories - Adults
518.0,Best for Kids,09/23/2017,https://www.nycgovparks.org/events/2017/09/23/the-great-miguelino-at-forest-park-carousel1,The Great Miguelino at Forest Park Carousel
519.0,"Accessible,Dance,Art,Festivals,Waterfront",09/23/2017,https://www.nycgovparks.org/events/2017/09/23/summer-on-the-hudson-dance-safari,Summer on the Hudson: Dance Safari!
520.0,Dance,09/23/2017,https://www.nycgovparks.org/events/2017/09/23/danza-highbridge-festival,Danza Highbridge Festival
521.0,"Concerts,Dance",09/23/2017,https://www.nycgovparks.org/events/2017/09/23/tonight-we-dance-a-night-of-jazz-swing,Tonight We Dance: A Night of Jazz & Swing!
522.0,"Concerts,Dance,Festivals, Summer Concerts",09/23/2017,https://www.nycgovparks.org/events/2017/09/23/lungs-harvest-festival-of-the-arts,LUNGS Harvest Festival of the Arts
523.0,"Nature,Hiking",09/23/2017,https://www.nycgovparks.org/events/2017/09/23/night-hike-light,Night Hike (Light)
524.0,"Accessible,Film,Best for Kids,Movies Under the Stars",09/23/2017,https://www.nycgovparks.org/events/2017/09/23/movies-under-the-stars-moana,Movies Under the Stars: Moana
525.0,"Accessible, Summer Movies,Movies Under the Stars",09/23/2017,https://www.nycgovparks.org/events/2017/09/23/movies-under-the-stars-the-motorcycle-diaries-r,Movies Under the Stars: The Motorcycle Diaries (R)
526.0,"Film,Best for Kids, Summer Movies,Movies Under the Stars",09/23/2017,https://www.nycgovparks.org/events/2017/09/23/movies-under-the-stars-space-jam-1996,Movies Under the Stars: Space Jam (1996)
527.0,"Film,Best for Kids, Summer Movies,Movies Under the Stars",09/23/2017,https://www.nycgovparks.org/events/2017/09/23/movies-under-the-stars-moana1,Movies Under the Stars: Moana
528.0,"Film,Best for Kids, Summer Movies,Movies Under the Stars",09/23/2017,https://www.nycgovparks.org/events/2017/09/23/movies-under-the-stars-thor-the-dark-world,Movies Under the Stars: Thor: The Dark World
529.0,Fitness,09/24/2017,https://www.nycgovparks.org/events/2017/09/24/nyrr-open-run-marine-park,NYRR Open Run: Marine Park
530.0,Fitness,09/24/2017,https://www.nycgovparks.org/events/2017/09/24/nyrr-open-run-conference-house-park,NYRR Open Run: Conference House Park
531.0,Fitness,09/24/2017,https://www.nycgovparks.org/events/2017/09/24/nyrr-open-run-crotona-park,NYRR Open Run: Crotona Park
532.0,Fitness,09/24/2017,https://www.nycgovparks.org/events/2017/09/24/nyrr-open-run-cunningham-park,NYRR Open Run: Cunningham Park
533.0,"Birding,Nature",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/birding-fall-migrants,Birding: Fall Migrants
534.0,"Markets,Food",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/farmers-market,Cunningham Park Farmers Market
535.0,"Markets,Food",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/hattie-carthan-community-sunday-farmers-market,Hattie Carthan Community Sunday Farmers Market
536.0,"Fitness,Outdoor Fitness",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/free-yoga-in-the-hudson-boulevard-park,Free Yoga
537.0,"Fitness,Outdoor Fitness",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/tai-chi-fort-greene,Tai Chi Fort Greene
538.0,"Nature,History,Tours",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/prospect-park-walking-tours,Prospect Park Walking Tours
539.0,"Fitness,Outdoor Fitness",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/wellness-workshop-sun-salutationscelebrating-the-autumnal-equinox,Wellness Workshop: Sun Salutations - Celebrating the Autumnal Equinox
540.0,"Arts & Crafts,Nature,Best for Kids",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/family-art-project-wave-hill-ecology-in-a-bowl,Family Art Project: Wave Hill Ecology in a Bowl
541.0,"Volunteer,It's My Park",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/fall-its-my-park-day-at-fort-tryon-park,Fall It's My Park Day at Fort Tryon Park
542.0,"Nature,History,Tours",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/waterfront-walks,Waterfront Walks
543.0,"Education,Nature,Hiking,Wildlife",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/living-with-whitetailed-deer,Living with White-Tailed Deer
544.0,"Education,Nature,History,Tours,Seniors",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/central-park-tour-west-side-stories,Central Park Tour: West Side Stories
545.0,"Volunteer,It's My Park",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/its-my-park-at-leif-ericson-park,It's My Park at Leif Ericson Park
546.0,"Nature,Best for Kids,Hiking",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/mushrooms-discovery-hike,Mushrooms: Discovery Hike
547.0,"Education,Nature,Best for Kids,Tours,Food,Talks,Waterfront",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/urban-farm-exploration-day,Urban Farm Exploration Day
548.0,"Arts & Crafts,Nature,Art,Festivals,Games,History,Best for Kids,Food,Fall Festivals",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/35th-annual-queens-county-fair1,35th Annual Queens County Fair
549.0,Food,09/24/2017,https://www.nycgovparks.org/events/2017/09/24/preconcert-tea,Pre-Concert Tea
550.0,"Volunteer,It's My Park",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/its-my-park-at-maria-hernandez-park,It's My Park at Maria Hernandez Park
551.0,"Accessible,Education,Best for Kids,Waterfront,Astronomy",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/summer-on-the-hudson-sungaze,Summer on the Hudson: SunGaze
552.0,"Nature,Fitness,Sports,Kayaking and Canoeing,Waterfront,Outdoor Fitness",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/free-community-rowing-at-pier-40,Free Community Rowing at Pier 40
553.0,Volunteer,09/24/2017,https://www.nycgovparks.org/events/2017/09/24/forest-crew,Forest Crew
554.0,"Education,History,Tours",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/historic-new-york-gerritsen-grist-mill-and-farmhouse,Historic New York: Gerritsen Grist Mill and Farmhouse
555.0,"Accessible,Best for Kids,Sports",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/youth-wheelchair-basketball-host-by-new-york-rolling-fury,Youth Wheelchair Basketball Hosted by New York Rolling Fury
556.0,"Nature,History,Hiking",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/rangers-choice-forest-park-super-hike-vigorous,Ranger's Choice: Forest Park Super Hike (Vigorous)
557.0,"Concerts, Summer Concerts",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/ingardens-free-jazz-concerts,InGardens Free Jazz Concerts
558.0,Best for Kids,09/24/2017,https://www.nycgovparks.org/events/2017/09/24/the-great-miguelino-at-fantasy-forest-amusement-park,The Great Miguelino at Fantasy Forest Amusement Park
559.0,"Education,Nature,History,Tours",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/central-park-tour-midpark-welcome-tour,Central Park Tour: Mid-Park Welcome Tour
560.0,"Nature,Tours",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/garden-highlights-walk,Garden Highlights Walk
561.0,Concerts,09/24/2017,https://www.nycgovparks.org/events/2017/09/24/concert-manhattan-chamber-players,Concert: Manhattan Chamber Players
562.0,"Education,Nature",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/honoring-ancestors-through-medicine-making,Honoring Ancestors Through Medicine Making
563.0,Best for Kids,09/24/2017,https://www.nycgovparks.org/events/2017/09/24/the-great-miguelino-at-fantasy-forest-amusement-park1,The Great Miguelino at Fantasy Forest Amusement Park
564.0,"Accessible,Dance,Art,Festivals,Waterfront",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/summer-on-the-hudson-dance-safari,Summer on the Hudson: Dance Safari!
565.0,"Concerts,Dance,Festivals, Summer Concerts",09/24/2017,https://www.nycgovparks.org/events/2017/09/24/lungs-harvest-festival-of-the-arts1,LUNGS Harvest Festival of the Arts
566.0,"Birding,Nature,Wildlife",09/25/2017,https://www.nycgovparks.org/events/2017/09/25/bryant-park-fall-birding-tours,Bryant Park Fall Birding Tours
567.0,Volunteer,09/25/2017,https://www.nycgovparks.org/events/2017/09/25/prospect-park-alliance-monday-eastside-revival,Prospect Park Alliance Monday Eastside Revival
568.0,"Art,History,Tours",09/25/2017,https://www.nycgovparks.org/events/2017/09/25/conference-house-inside-out,Conference House: Inside Out
569.0,"Nature,History,Tours",09/25/2017,https://www.nycgovparks.org/events/2017/09/25/central-park-tour-the-ramble,Central Park Tour: The Ramble
570.0,Fitness,09/26/2017,https://www.nycgovparks.org/events/2017/09/26/morning-fitness-at-fort-tryon-park,Morning Fitness at Fort Tryon Park
571.0,"Education,Fitness",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/bryant-park-tai-chi,Bryant Park Tai Chi
572.0,"Fitness,Outdoor Fitness",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/meditation,Meditation
573.0,"Nature,Fitness,Waterfront,Outdoor Fitness,Seniors",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/fitness-walk,Fitness Walk
574.0,"Accessible,Arts & Crafts,Best for Kids",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/tiny-tots-stories-and-art,Tiny Tots Stories and Art
575.0,"Accessible,Art,History",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/the-bronx-meets-east-africa,The Bronx Meets East Africa
576.0,"Fitness,Outdoor Fitness",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/tai-chi,Tai Chi
577.0,"Art,History,Tours,Seniors",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/tour-of-gracie-mansion,Tour of Gracie Mansion
578.0,"Arts & Crafts,Seniors",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/upcycletoartvintage-and-steam-punk,Up-Cycle-to-Art/Vintage and Steam Punk
579.0,"Nature,Volunteer,Seniors",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/biweekly-gardening-club,Bi-weekly Gardening Club
580.0,"Volunteer,It's My Park",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/its-my-park-at-mclaughlin-park,It's My Park at McLaughlin Park
581.0,"Art,History,Tours",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/conference-house-inside-out,Conference House: Inside Out
582.0,"Art,History,Tours,Seniors",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/tour-of-gracie-mansion1,Tour of Gracie Mansion
583.0,"Nature,Tours",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/garden-highlights-walk,Garden Highlights Walk
584.0,"Nature,History,Tours",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/central-park-tour-heart-of-the-park,Central Park Tour: Heart of the Park
585.0,"Accessible,Arts & Crafts,Best for Kids",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/kids-mixed-media-arts,Kids Mixed Media Arts
586.0,"Art,History,Tours,Seniors",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/tour-of-gracie-mansion2,Tour of Gracie Mansion
587.0,"Art,Tours",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/gallery-tour,Gallery Tour
588.0,"Arts & Crafts,Best for Kids",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/kids-le-petit-art,Kids Le Petit Art
589.0,"Art,History,Tours,Seniors",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/tour-of-gracie-mansion3,Tour of Gracie Mansion
590.0,"Education,Nature,Wildlife",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/they-only-come-out-at-night-inviting-bats-to-your-garden,They Only Come Out at Night: Inviting Bats to your Garden
591.0,"Fitness,Waterfront,Outdoor Fitness",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/yoga-in-the-park,Yoga in the Park
592.0,"Education,Fitness,Sports,Outdoor Fitness",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/summer-on-the-hudson-riverside-hiit,Summer on the Hudson: Riverside HIIT
593.0,"Dance,Fitness,Waterfront,Outdoor Fitness",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/summer-on-the-hudson-bodyroll-workout-w-viva,Summer on the Hudson: Bodyroll Workout with VIVA!
594.0,"Fitness,Outdoor Fitness",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/yoga,Yoga
595.0,Fitness,09/26/2017,https://www.nycgovparks.org/events/2017/09/26/nyrr-open-run-brooklyn-bridge-park,NYRR Open Run: Brooklyn Bridge Park
596.0,Fitness,09/26/2017,https://www.nycgovparks.org/events/2017/09/26/nyrr-open-run-silver-lake-park,NYRR Open Run: Silver Lake Park
597.0,"Fitness,Outdoor Fitness",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/free-bootcamp-class,Free Bootcamp Class
598.0,"Accessible,Sports",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/wheelchair-basketball-open-gym-hosted-by-the-axis-project-wheelchair-basketball,Wheelchair Basketball Open Gym Hosted by the Axis Project Wheelchair Basketball
599.0,"Film, Summer Movies,Movies Under the Stars",09/26/2017,https://www.nycgovparks.org/events/2017/09/26/movies-under-the-stars-central-intelligence,Movies Under the Stars: Central Intelligence
600.0,"Fitness,Outdoor Fitness",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/bryant-park-boot-camp,Bryant Park Boot Camp
601.0,"Accessible,Fitness,Outdoor Fitness,Seniors",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/outdoor-exercise-with-nancy-bruning,Outdoor Exercise with Nancy Bruning
602.0,"Birding,Nature,Tours,Wildlife",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/bird-walk-at-the-battery-with-nyc-audubon,Bird Walk at The Battery with NYC Audubon
603.0,"Nature,Volunteer",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/farm-and-compost-volunteer-days,Farm and Compost Volunteer Days
604.0,"Dance,Food,Seniors",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/moon-festival,Moon Festival
605.0,"Accessible,Art,History",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/the-bronx-meets-east-africa,The Bronx Meets East Africa
606.0,"Volunteer,It's My Park",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/its-my-park-at-seton-falls-park,It's My Park at Seton Falls Park
607.0,"Education,Tours",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/bryant-park-public-tours,Bryant Park Public Tours
608.0,"Education,Nature,History,Tours,Seniors",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/central-park-tour-west-side-stories,Central Park Tour: West Side Stories
609.0,Arts & Crafts,09/27/2017,https://www.nycgovparks.org/events/2017/09/27/special-express-arts,Special Express Arts 1
610.0,"Arts & Crafts,Seniors",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/adults-le-petit-zen-art,Adults Le Petit Zen Art
611.0,"Arts & Crafts,Best for Kids",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/recycle-to-art,Recycle to Art
612.0,Nature,09/27/2017,https://www.nycgovparks.org/events/2017/09/27/farm-open-hours,Farm Open Hours
613.0,"Volunteer,It's My Park",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/its-my-park-at-northerleigh-park,It's My Park at Northerleigh Park
614.0,"Education,Nature,Food",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/south-asian-medicinal-plants,Using South Asian Medicinal Plants
615.0,"Dance,Fitness,Waterfront,Outdoor Fitness",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/dance-fitness-in-the-park,Dance Fitness in the Park
616.0,"Dance,Fitness,Waterfront,Outdoor Fitness",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/zumba,Zumba
617.0,"Fitness,Outdoor Fitness,Hiking",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/evening-group-hike-at-the-greenbelt-nature-center,Evening Group Hike at the Greenbelt Nature Center
618.0,"Fitness,Waterfront,Outdoor Fitness",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/summer-on-the-hudson-yoga-evening-salute-to-the-sun,Summer on the Hudson: Yoga Evening Salute to the Sun
619.0,"Fitness,Waterfront,Outdoor Fitness",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/yoga-in-the-battery,Yoga in The Battery
620.0,"Fitness,Outdoor Fitness",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/fitness-class-with-orangetheory,Fitness Class with Orangetheory!
621.0,"Film, Summer Movies,Movies Under the Stars",09/27/2017,https://www.nycgovparks.org/events/2017/09/27/movies-under-the-stars-the-fate-of-the-furious,Movies Under the Stars: The Fate of the Furious
622.0,Fitness,09/28/2017,https://www.nycgovparks.org/events/2017/09/28/morning-fitness-at-fort-tryon-park,Morning Fitness at Fort Tryon Park
623.0,"Education,Fitness",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/bryant-park-tai-chi,Bryant Park Tai Chi
624.0,"Nature,Fitness,Waterfront,Outdoor Fitness,Seniors",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/fitness-walk,Fitness Walk
625.0,"Accessible,Art,History",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/the-bronx-meets-east-africa,The Bronx Meets East Africa
626.0,"Accessible,Fitness",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/shape-up-dance-movement-for-fitness,Shape Up NYC: Dance Movement for Fitness
627.0,"Nature,Volunteer,Seniors",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/biweekly-gardening-club,Bi-weekly Gardening Club
628.0,"Art,History,Tours",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/conference-house-inside-out,Conference House: Inside Out
629.0,Arts & Crafts,09/28/2017,https://www.nycgovparks.org/events/2017/09/28/special-express-arts-2,Special Express Arts 2
630.0,"Education,Nature,Tours",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/central-park-tour-stroll-to-strawberry-fields,Central Park Tour: Stroll to Strawberry Fields
631.0,"Accessible,Markets,Food",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/hudson-yards-farmers-market,Hudson Yards Farmers Market
632.0,"Education,Nature,History,Tours",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/tour-the-battery,Tour The Battery
633.0,"Arts & Crafts,Best for Kids",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/kids-imaginative-arts,Kids Imaginative Arts
634.0,"Education,Games,Best for Kids",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/summer-on-the-hudson-human-chess,Summer on the Hudson: Human Chess
635.0,"Birding,Nature,Wildlife",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/bryant-park-fall-birding-tours,Bryant Park Fall Birding Tours
636.0,"Education,Food",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/eat-your-greens-delectable-vegetarian-recipes-for-your-garden-veggies,Eat Your Greens: Delectable Vegetarian Recipes for Your Garden Veggies
637.0,"Accessible,Sports",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/nyc-parks-wheelchair-softball,NYC Parks Wheelchair Softball
638.0,"Fitness,Sports,Outdoor Fitness",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/open-track-night,Open Track Night
639.0,"Fitness,Outdoor Fitness",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/summer-on-the-hudson-yoga-flow,Summer on the Hudson: Yoga Flow
640.0,Fitness,09/28/2017,https://www.nycgovparks.org/events/2017/09/28/nyrr-open-run-flushing-meadows-corona-park,NYRR Open Run: Flushing Meadows Corona Park
641.0,"Film, Summer Movies,Movies Under the Stars",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/movies-under-the-stars-groundhog-day-1993,Movies Under the Stars: Groundhog Day (1993)
642.0,"Film,Best for Kids,Halloween, Summer Movies",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/free-movies-in-hudson-park-hocus-pocus,Free Movies in Hudson Park: Hocus Pocus
643.0,"Film, Summer Movies,Movies Under the Stars",09/28/2017,https://www.nycgovparks.org/events/2017/09/28/movies-under-the-stars-the-fate-of-the-furious,Movies Under the Stars: The Fate of the Furious
644.0,"Accessible,Art,History",09/29/2017,https://www.nycgovparks.org/events/2017/09/29/the-bronx-meets-east-africa,The Bronx Meets East Africa
645.0,"Festivals,Games,Best for Kids",09/29/2017,https://www.nycgovparks.org/events/2017/09/29/childrens-sports-festival,Children's Sports Festival
646.0,"Art,History,Tours",09/29/2017,https://www.nycgovparks.org/events/2017/09/29/conference-house-inside-out,Conference House: Inside Out
647.0,"Education,Nature,History,Tours,Seniors",09/29/2017,https://www.nycgovparks.org/events/2017/09/29/central-park-tour-iconic-views-of-central-park,Central Park Tour: Iconic Views of Central Park
648.0,"Nature,Tours,Waterfront,Wildlife",09/29/2017,https://www.nycgovparks.org/events/2017/09/29/weekend-nature-exploration,Weekend Nature Exploration
649.0,"Accessible,Arts & Crafts,Art,Seniors",09/29/2017,https://www.nycgovparks.org/events/2017/09/29/adult-imaginative-arts,Adult Imaginative Arts
650.0,"Arts & Crafts,Best for Kids,Fourth of July",09/29/2017,https://www.nycgovparks.org/events/2017/09/29/seasonal-arts-and-crafts,Seasonal Arts and Crafts
651.0,Sports,09/29/2017,https://www.nycgovparks.org/events/2017/09/29/girls-basketball-clinic,Girls Basketball Clinic
652.0,"Accessible,Games,Waterfront",09/29/2017,https://www.nycgovparks.org/events/2017/09/29/summer-on-the-hudson-bingo,Summer on the Hudson: Bingo
653.0,"Accessible,Art,Best for Kids",09/29/2017,https://www.nycgovparks.org/events/2017/09/29/puppet-mobile-and-public-art-in-virginia-park,Puppet Mobile and Public Art in Virginia Park
654.0,"Accessible,Film,Best for Kids, Summer Movies,Movies Under the Stars",09/29/2017,https://www.nycgovparks.org/events/2017/09/29/movies-under-the-stars-moana,Movies Under the Stars: Moana
655.0,"Accessible,Film, Summer Movies,Movies Under the Stars",09/29/2017,https://www.nycgovparks.org/events/2017/09/29/movies-under-the-stars-wonder-woman-2017,Movies Under the Stars: Wonder Woman (2017)
656.0,"Nature,Family Camping",09/29/2017,https://www.nycgovparks.org/events/2017/09/29/family-camping-marine-park-brooklyn,Family Camping: Brooklyn
657.0,"Film, Summer Movies,Movies Under the Stars",09/29/2017,https://www.nycgovparks.org/events/2017/09/29/movies-under-the-stars-jason-bourne-2016,Movies Under the Stars: Jason Bourne (2016)
658.0,"Film,Best for Kids, Summer Movies,Movies Under the Stars",09/29/2017,https://www.nycgovparks.org/events/2017/09/29/movies-under-the-stars-beauty-and-the-beast-2017,Movies Under the Stars: Beauty and the Beast (2017)
659.0,"Film,Best for Kids, Summer Movies,Movies Under the Stars",09/29/2017,https://www.nycgovparks.org/events/2017/09/29/movies-under-the-stars-boss-baby1,Movies Under the Stars: Boss Baby
660.0,Fitness,09/30/2017,https://www.nycgovparks.org/events/2017/09/30/van-cortlandt-track-club,Van Cortlandt Track Club
661.0,"Birding,Education,Nature,Tours,Wildlife",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/bird-walks,Bird Walks
662.0,"Markets,Food,Waterfront",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/socrates-farmers-market,Socrates Farmers Market
663.0,Fitness,09/30/2017,https://www.nycgovparks.org/events/2017/09/30/morning-fitness-at-fort-tryon-park,Morning Fitness at Fort Tryon Park
664.0,Fitness,09/30/2017,https://www.nycgovparks.org/events/2017/09/30/nyrr-open-run-soundview-park,NYRR Open Run: Soundview Park
665.0,"Fitness,Outdoor Fitness",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/nyrr-open-run-astoria-park,NYRR Open Run: Astoria Park
666.0,Fitness,09/30/2017,https://www.nycgovparks.org/events/2017/09/30/nyrr-open-run-canarsie-park,NYRR Open Run: Canarsie Park
667.0,Fitness,09/30/2017,https://www.nycgovparks.org/events/2017/09/30/nyrr-open-run-inwood-hill-park,NYRR Open Run: Inwood Hill Park
668.0,Fitness,09/30/2017,https://www.nycgovparks.org/events/2017/09/30/nyrr-open-run-st-marys-park,NYRR Open Run: St. Mary's Park
669.0,"Volunteer,It's My Park",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/its-my-park-at-westerleigh-park,It's My Park at Westerleigh Park
670.0,"Volunteer,It's My Park",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/its-my-park-at-north-pacific-playground,It's My Park at North Pacific Playground
671.0,"Volunteer,It's My Park",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/its-my-park-at-lemon-creek-park,It's My Park at Lemon Creek Park
672.0,"Markets,Food",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/hattie-carthan-community-saturday-farmers-market,Hattie Carthan Community Saturday Farmers Market
673.0,"Nature,Volunteer,Kayaking and Canoeing,Waterfront",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/eco-volunteer-day-and-free-commuity-paddle,Eco Volunteer Day and Free Community Paddle
674.0,"Accessible,Art,History",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/the-bronx-meets-east-africa,The Bronx Meets East Africa
675.0,"Accessible,Fitness",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/shape-up-zumbaadults,Shape Up NYC: Zumba - Adults
676.0,"Education,Nature,Best for Kids,Wildlife",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/fort-tryon-park-kids-urban-ecology-of-highbridge-park,Kids Urban Ecology of Highbridge Park
677.0,"Nature,Volunteer,Waterfront",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/green-team,Green Team
678.0,"Education,Nature,Fitness,Best for Kids,Tours,Outdoor Fitness,Seniors",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/claremont-in-motion-bike-ride,Claremont in Motion Bike Ride
679.0,"Nature,Kayaking and Canoeing,Hiking,Wildlife",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/rangers-choice-paddle-and-hike-orchard-beach,Ranger's Choice: Paddle and Hike Orchard Beach
680.0,"Volunteer,It's My Park",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/its-my-park-at-astoria-park,It's My Park at Astoria Park
681.0,"Volunteer,It's My Park",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/its-my-park-at-owls-head-park,It's My Park at Owl's Head Park
682.0,Volunteer,09/30/2017,https://www.nycgovparks.org/events/2017/09/30/saturday-woodland-corps,Saturday Woodland Corps
683.0,"Accessible,Sports",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/nyc-parks-wheelchair-football,NYC Parks Wheelchair Football Clinic
684.0,"Art,History,Tours",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/conference-house-inside-out,Conference House: Inside Out
685.0,"Fitness,Outdoor Fitness",09/30/2017,https://www.nycgovparks.org/events/2017/09/30/summer-on-the-hudson-butt-gut,Summer on the Hudson: Butt & Gut
